,x-centroids,y-centroids,pixel major,pixel minor,puncta major,puncta minor,aspect ratio,average background,puncta intensity,partition coeff,file number,channel number,frame number,stack number,puncta index,covariances
34,627.5270863512999,301.61284513560145,5.631622723110906,3.7897459370657782,0.27522078384099824,0.18520715939957705,1.4860159009686034,1347.1724137931035,4598.0,3.4130746390908158,file1,channel2,1,zstack1,36,"[6.11820464e+01 3.96950824e-02 3.25751521e-02 4.96069804e-03
 7.73820534e-03 7.46739618e-03 2.45421240e+01]"
35,388.7672401161632,312.6331217783043,5.082452115022891,3.2113618402969752,0.24838248648841388,0.15694118131467705,1.5826469790003121,1318.162162162162,3835.0,2.9093537275485937,file1,channel2,1,zstack1,37,"[9.37750103e+01 6.00654773e-02 6.33630008e-02 1.56590533e-02
 2.07978334e-02 1.40245551e-02 2.80776999e+01]"
36,443.9845059496083,312.70042653700443,4.451158675606964,3.3790311172300473,0.2175307970602992,0.16513527955108775,1.3172884537552854,1083.5555555555557,5443.0,5.023277276456111,file1,channel2,1,zstack1,38,"[6.97450422e+01 2.26206739e-02 2.68154953e-02 7.54801469e-03
 8.17152104e-03 5.33421485e-03 1.94013402e+01]"
37,313.0250844353168,319.135118262774,3.9673569096034678,3.6360514748877106,0.19388711426942004,0.1776960187510604,1.091116816415804,1069.9558823529412,5297.0,4.950671413059911,file1,channel2,1,zstack1,39,"[8.74369598e+01 3.18165365e-02 3.21705062e-02 8.73989982e-03
 1.08669396e-02 8.54499173e-03 2.34695839e+01]"
38,515.2487397173379,325.1961727711299,5.691073091997422,4.035291059056821,0.27812615906392246,0.19720709694251273,1.4103253045958999,1153.2068965517242,3965.0,3.4382381963340607,file1,channel2,1,zstack1,40,"[4.67148347e+01 2.83844872e-02 3.72267290e-02 6.64043433e-03
 5.83153133e-03 3.75658212e-03 2.06582058e+01]"
39,289.94433217862894,335.4381073084513,4.357191565533623,3.9421826103778477,0.21293856797088814,0.19265683115100551,1.105273904375525,933.609375,4921.0,5.2709410721159475,file1,channel2,1,zstack1,41,"[4.89638983e+01 2.01094229e-02 1.88771063e-02 3.94909181e-03
 5.08969510e-03 4.49643367e-03 1.58063379e+01]"
40,336.00053288902575,338.54933291670443,5.437845192224714,3.8621888000318005,0.26575075955787103,0.18874748560917462,1.4079697999693697,1159.3626373626373,3793.0,3.2716251824609963,file1,channel2,1,zstack1,42,"[7.28403208e+01 5.94773170e-02 4.18369357e-02 5.88698849e-03
 9.64955392e-03 1.16645878e-02 2.75596072e+01]"
41,391.49033148952384,352.37357660126025,6.244427526371178,4.256978921902195,0.30516892251916145,0.20804111590652385,1.4668683216267626,1653.1847826086957,4314.0,2.6095086558881735,file1,channel2,1,zstack1,43,"[6.79261988e+01 4.56361529e-02 6.04009784e-02 9.05668086e-03
 7.95136764e-03 5.17545295e-03 3.48312322e+01]"
42,280.52381292037455,360.9667131653799,4.690422498373487,4.178945864896138,0.22922376373868858,0.20422759355770206,1.122393696882709,1397.6279069767443,5108.0,3.6547638856534324,file1,channel2,1,zstack1,44,"[6.79247281e+01 3.00039395e-02 3.15226434e-02 5.98582538e-03
 6.63879094e-03 5.39993164e-03 2.55989898e+01]"
43,373.2089209954811,362.11572914580915,4.065813276753204,3.6807711735144855,0.19869873604761312,0.17988149727374014,1.1046090846421923,1698.4347826086957,4938.0,2.90738275650215,file1,channel2,1,zstack1,45,"[1.67662428e+02 7.85319934e-02 8.58903772e-02 2.31317304e-02
 2.62512344e-02 1.92744784e-02 4.66717208e+01]"
44,401.4113119823479,362.32613032687857,5.859549099131977,3.9779525544669054,0.28635968268965994,0.19440492979577784,1.4730062812217801,1290.7282608695652,4471.0,3.463935931012994,file1,channel2,1,zstack1,46,"[6.52817989e+01 3.11570505e-02 4.63589142e-02 8.43095225e-03
 6.26615223e-03 3.73261041e-03 2.84279864e+01]"
45,352.7951464992973,365.42493024963244,4.411386917254837,3.4545689592390634,0.21558712734970456,0.16882685924481672,1.2769717349126333,935.8311688311688,3666.0,3.917373263575681,file1,channel2,1,zstack1,47,"[6.17232995e+01 3.53161709e-02 3.46597296e-02 8.73550911e-03
 1.15248430e-02 9.07110792e-03 1.74559226e+01]"
46,415.44652089133615,378.82809360993605,4.314034999792024,4.130259969713591,0.21082948069084972,0.2018482846279413,1.0444947851772093,1256.4507042253522,6087.0,4.844599139090664,file1,channel2,1,zstack1,48,"[8.01290086e+01 2.67936140e-02 2.79697057e-02 5.90122465e-03
 6.72276089e-03 5.40550851e-03 2.69200489e+01]"
47,293.89660615613167,379.3988027764964,6.457670673535588,4.47019408425552,0.3155902431574322,0.21846106891027417,1.444606330691583,1556.1208791208792,4341.0,2.789629043761961,file1,channel2,1,zstack1,49,"[6.96933444e+01 4.69628693e-02 6.10878315e-02 8.42694134e-03
 7.28744022e-03 4.99491821e-03 4.04666781e+01]"
48,368.04428507353487,385.4401021588704,5.730538092196522,3.446471991565168,0.2800548373193936,0.16843115557297814,1.6627258559539537,1235.2916666666667,5153.0,4.171484467231085,file1,channel2,1,zstack1,50,"[5.49534656e+01 2.01749331e-02 3.10694249e-02 7.02575501e-03
 5.73404896e-03 2.93134899e-03 1.93911224e+01]"
49,352.8273657769578,397.71836931986553,4.479725935902484,3.6202986701959885,0.21892689622341566,0.17692616972741076,1.2373912607768267,1237.7260273972602,6088.0,4.918697567346216,file1,channel2,1,zstack1,51,"[8.28747842e+01 2.40288763e-02 2.97080902e-02 7.64971818e-03
 7.56457646e-03 4.95753473e-03 2.46759182e+01]"
50,388.8274876963601,402.0042087321401,4.5709190574241445,3.039025228208393,0.22338355882673627,0.1485189876068356,1.5040740744751415,1132.9512195121952,3878.0,3.4229187746227208,file1,channel2,1,zstack1,52,"[1.00092589e+02 4.88018013e-02 6.68609330e-02 2.24968076e-02
 2.16714268e-02 1.18857746e-02 2.55609772e+01]"
51,281.60287077000584,423.0628136145669,4.633089141448897,3.474253936805328,0.2264218481614489,0.169788875917817,1.3335493679282262,985.5074626865671,6432.0,6.526586802768481,file1,channel2,1,zstack1,53,"[6.66538690e+01 1.69479195e-02 2.08854847e-02 5.48679247e-03
 5.60478588e-03 3.57669594e-03 1.98479148e+01]"
52,367.1035420693459,427.38554362183953,5.094989429318059,3.582003201395599,0.24899519256572566,0.17505464717360952,1.4223855041036757,1409.780487804878,4674.0,3.3154097679970937,file1,channel2,1,zstack1,54,"[7.87567701e+01 3.86061589e-02 4.54932459e-02 1.01405347e-02
 1.10151146e-02 7.21451831e-03 2.67895004e+01]"
53,354.88315338384115,445.6902139893968,6.201664595057643,4.019521759220284,0.30307907238997017,0.19643644179123196,1.5428861856094682,1686.1927710843374,4472.0,2.6521285565257156,file1,channel2,1,zstack1,55,"[6.35190345e+01 3.58470377e-02 5.61418155e-02 9.50904997e-03
 6.77719240e-03 3.94751597e-03 2.92261598e+01]"
54,325.98034026919635,445.7373005388512,4.81492900020138,4.33178975374967,0.23530847123973442,0.21169716617714385,1.1115334016461662,1526.2469135802469,8680.0,5.687153187840746,file1,channel2,1,zstack1,56,"[1.05750728e+02 2.49633418e-02 2.76824170e-02 5.05126930e-03
 5.10425342e-03 4.05410243e-03 4.32319613e+01]"
55,215.68814596260157,462.3539734697538,4.319338430229367,3.7054224337557478,0.21108866252063066,0.18108621916294385,1.1656804338638835,743.9295774647887,5552.0,7.463072000605843,file1,channel2,1,zstack1,57,"[5.02463577e+01 1.48305760e-02 1.72625845e-02 4.40059466e-03
 4.61775719e-03 3.22327400e-03 1.49363778e+01]"
56,272.4119316311001,469.8182881836201,3.975615738939798,3.7521609813629295,0.1942907282178875,0.18337036004746188,1.0595536168855157,1392.5168539325844,7794.0,5.5970597253376795,file1,channel2,1,zstack1,58,"[2.07893895e+02 4.77825716e-02 4.86950317e-02 1.26758350e-02
 1.55106887e-02 1.22131892e-02 5.75474754e+01]"
57,339.31969894362317,475.82511989854044,5.395595199851199,3.644242549613025,0.2636859770626595,0.178096321491006,1.4805807040544396,1319.1463414634147,5016.0,3.8024590921697325,file1,channel2,1,zstack1,59,"[6.43046301e+01 2.45322758e-02 3.64202436e-02 8.08810450e-03
 6.35045988e-03 3.58547043e-03 2.31355514e+01]"
58,308.41921748940024,483.1593876807131,4.570384373093405,4.169842116118646,0.2233574284824556,0.20378268788883494,1.0960569359272503,1620.5217391304348,9766.0,6.026454174715604,file1,channel2,1,zstack1,60,"[1.10738744e+02 2.34435282e-02 2.14285437e-02 3.87870438e-03
 4.98055195e-03 4.68184448e-03 4.00868878e+01]"
59,293.1332926269282,491.6989942930915,5.21852671815275,3.81710627100271,0.25503253404585485,0.18654427534688153,1.3671421091406772,1110.027027027027,3763.0,3.3900075479048475,file1,channel2,1,zstack1,61,"[8.45572960e+01 4.91929945e-02 5.86294894e-02 1.17922879e-02
 1.20910862e-02 8.16562760e-03 3.19451997e+01]"
60,223.69728299560722,494.6702524281888,4.700089176414883,3.6180131092045795,0.229696180098679,0.1768144729894545,1.2990801952755218,1068.025,4715.0,4.414690667353292,file1,channel2,1,zstack1,62,"[6.82262159e+01 2.70907927e-02 3.45510489e-02 8.55925030e-03
 8.14610272e-03 5.18985499e-03 2.14672819e+01]"
61,276.99722143213745,531.4150072908031,5.260435566293236,4.432852208597742,0.25708064461756697,0.21663614902591274,1.1866931985890152,1103.0,4255.0,3.85766092475068,file1,channel2,1,zstack1,63,"[6.07716382e+01 3.34186184e-02 3.87594764e-02 6.40483948e-03
 5.98829389e-03 4.67404674e-03 2.84007573e+01]"
62,165.6003985719394,175.13919564481665,5.002376418908986,4.14370795320056,0.24446913913994156,0.20250549565544423,1.2072222452466028,4049.360465116279,12398.0,3.0617180433315627,file2,channel2,1,zstack1,0,"[1.60015339e+02 3.21056410e-02 3.58301217e-02 6.61132601e-03
 6.85179349e-03 5.24270446e-03 6.43426183e+01]"
63,40.738144639041415,182.77699311437576,6.162243599640206,3.815507105846696,0.3011525446746004,0.18646612318552966,1.6150523190475745,2714.550561797753,9864.0,3.6337506984829986,file2,channel2,1,zstack1,1,"[1.94006485e+02 5.18977982e-02 5.86789224e-02 9.48834812e-03
 1.13113971e-02 7.45137041e-03 8.36498727e+01]"
64,182.99981827863533,192.94201449364994,7.198915453953696,2.853789773069085,0.35181532063776944,0.13946641969432766,2.522580857878568,4187.739130434783,9348.0,2.232230735688033,file2,channel2,1,zstack1,2,"[1.82987004e+02 7.22736159e-02 8.86939221e-02 1.94744107e-02
 2.65423561e-02 1.29392360e-02 6.35738559e+01]"
65,167.22799746249294,199.8737570846405,5.478521936294214,3.5015063568905673,0.26773865646384903,0.17112071805039517,1.56461858922892,2398.784090909091,8751.0,3.6480982315851307,file2,channel2,1,zstack1,4,"[1.77219400e+02 4.86428848e-02 5.13956546e-02 1.04164018e-02
 1.33937109e-02 9.28562228e-03 6.36960721e+01]"
66,119.81261901406506,214.91613020628466,4.529939183400571,3.690869413326765,0.22138084777789616,0.1803750043165938,1.227336618045641,1581.6666666666667,7516.0,4.751949420442571,file2,channel2,1,zstack1,5,"[1.51693407e+02 4.60600230e-02 3.77355564e-02 7.56571825e-03
 1.12936773e-02 1.14070696e-02 4.72230117e+01]"
67,195.70196835535307,219.5755999691561,5.002135922643872,4.156883163448277,0.2444573859430657,0.2031493760909652,1.2033381083759953,2306.0238095238096,7221.0,3.131364025894913,file2,channel2,1,zstack1,7,"[1.06947737e+02 3.95206932e-02 3.78130545e-02 6.39555870e-03
 7.86180406e-03 7.02005143e-03 4.31431428e+01]"
68,31.06402476272998,225.83802971736776,5.119349333345403,3.260830405803801,0.2501856757018179,0.15935873981311952,1.5699526489429534,2383.121212121212,9369.0,3.9313988530447723,file2,channel2,1,zstack1,8,"[1.36568351e+02 3.34747557e-02 3.32561158e-02 7.75791668e-03
 1.08777580e-02 7.86283850e-03 4.22572893e+01]"
69,170.69323996048524,238.34104527215803,6.673384636068655,4.891904031231284,0.3261323140263066,0.23907028722383727,1.3641691646982241,4087.8333333333335,9868.0,2.4139927426917276,file2,channel2,1,zstack1,9,"[1.77902818e+02 7.32971317e-02 6.11832135e-02 6.01039978e-03
 7.66184466e-03 8.50684022e-03 1.19523641e+02]"
70,258.35606801025926,239.03829444259318,5.189394185002055,3.706166438033651,0.2536088096589024,0.18112257909872317,1.40020537980894,3157.5714285714284,8451.0,2.676424014839615,file2,channel2,1,zstack1,10,"[1.40199793e+02 4.00289861e-02 5.29127786e-02 1.13569216e-02
 1.05562664e-02 6.51615874e-03 4.88333951e+01]"
71,99.74515600590497,242.4334650832986,5.461140437787859,4.381044190449688,0.2668892121955711,0.2141042600722295,1.2465385420427144,3493.8295454545455,11260.0,3.22282465515503,file2,channel2,1,zstack1,11,"[1.80628086e+02 3.77856509e-02 4.69964180e-02 7.77856394e-03
 6.70261464e-03 4.91443721e-03 8.58507580e+01]"
72,201.52299793349906,249.82934042514296,6.329226671140378,3.942702622873642,0.30931310763949094,0.19268224447390309,1.605301560006399,2551.5180722891564,8529.0,3.3427158884859476,file2,channel2,1,zstack1,12,"[1.53979812e+02 5.13129572e-02 5.58245895e-02 8.46218915e-03
 1.02811376e-02 7.07906753e-03 7.37266788e+01]"
73,81.5508727235017,257.5327986909855,7.108064499985513,3.7954738854752796,0.347375379968233,0.18548708767754823,1.872773918215333,2710.487804878049,7938.0,2.9286241338972374,file2,channel2,1,zstack1,13,"[1.18988882e+02 3.78370360e-02 6.42189484e-02 1.01794130e-02
 7.76079750e-03 3.74440593e-03 5.56364994e+01]"
74,318.9497429463784,270.2007263868168,6.8335588934814,4.111555980231452,0.3339601261585678,0.20093420943162124,1.6620371767616597,2764.8888888888887,7194.0,2.6019128757434498,file2,channel2,1,zstack1,14,"[1.32022865e+02 6.03035677e-02 6.40884335e-02 8.22045083e-03
 1.03811640e-02 7.26626359e-03 6.79233724e+01]"
75,48.89801464591391,273.03059489694704,6.880415371537286,5.099810933051083,0.33625003037492235,0.24923082234810606,1.3491510689046102,5119.336956521739,11941.0,2.3325286265417353,file2,channel2,1,zstack1,15,"[2.14239624e+02 6.12530270e-02 8.29316854e-02 9.22510426e-03
 6.84549057e-03 5.50221662e-03 1.59105796e+02]"
76,273.16969095041213,277.1043266212927,6.44887647964176,3.993592594294969,0.31516046562159405,0.19516926793283368,1.6148057988825093,2022.662162162162,6399.0,3.1636523981640465,file2,channel2,1,zstack1,16,"[1.17018197e+02 6.76854944e-02 4.02510948e-02 4.30324790e-03
 7.57030427e-03 1.07607017e-02 5.34415524e+01]"
77,367.6348128454625,316.7619538784401,5.202398465505666,3.1969827967239484,0.25424433665519863,0.1562384688217375,1.6272838473940903,1451.4032258064517,6577.0,4.5314767688666135,file2,channel2,1,zstack1,17,"[9.16506917e+01 2.26239572e-02 3.69145580e-02 1.04877639e-02
 7.87896003e-03 3.88363679e-03 2.72224823e+01]"
78,297.79643372217765,341.87113019347686,5.352169263619811,3.319562055778307,0.2615637254850486,0.16222899081127756,1.6123118573136412,2910.2608695652175,8434.0,2.898021991155731,file2,channel2,1,zstack1,19,"[2.11742085e+02 6.30795581e-02 8.38521525e-02 2.06563212e-02
 2.06914436e-02 1.14968859e-02 6.87196608e+01]"
79,39.422372609603585,360.4029128259037,5.348346713959307,2.928073468400869,0.2613769151879884,0.1430967084869203,1.8265753136584513,2503.714285714286,7791.0,3.111776788770969,file2,channel2,1,zstack1,20,"[2.05943673e+02 5.27053729e-02 7.47811506e-02 2.25704364e-02
 2.27700677e-02 1.11441514e-02 5.75335228e+01]"
80,550.8163914900612,367.95173942955734,4.498403489880407,3.6002722365774957,0.21983967950077218,0.17594746589211965,1.249462039058662,1364.6875,5879.0,4.307945958323792,file2,channel2,1,zstack1,21,"[1.22660236e+02 4.14826337e-02 4.60670076e-02 1.14137656e-02
 1.29030951e-02 9.20285868e-03 3.70529772e+01]"
81,357.3336802603433,372.2987166260697,5.6175590606754815,3.50054972374371,0.27453348421361573,0.17107396681412257,1.6047648238139314,1752.296875,6822.0,3.8931759208895467,file2,channel2,1,zstack1,22,"[1.39017313e+02 6.42547149e-02 4.10199751e-02 5.91199352e-03
 1.12851200e-02 1.44864086e-02 4.85817150e+01]"
82,521.4267894141466,377.09096530864826,4.388644046251729,3.6217030573228493,0.21447566958841255,0.1769948029695285,1.2117625263004859,1501.0869565217392,5974.0,3.979782766111513,file2,channel2,1,zstack1,23,"[9.85802931e+01 3.13290198e-02 3.73530846e-02 9.73446401e-03
 1.00347351e-02 6.79359757e-03 2.90848793e+01]"
83,503.48664693108253,381.19447560149274,6.009499631443639,3.563611262416841,0.2936878552376592,0.17415582207275238,1.6863510604599437,1790.5641025641025,6961.0,3.887601672585634,file2,channel2,1,zstack1,24,"[1.00269071e+02 4.67669133e-02 2.73795888e-02 3.38590244e-03
 6.72803790e-03 9.78295303e-03 3.77650435e+01]"
84,26.1526816179435,396.61925319483987,5.603448178624769,3.4215698844869435,0.2738438769352824,0.16721417464823757,1.6376833932371933,2681.325842696629,9862.0,3.678031160167283,file2,channel2,1,zstack1,26,"[1.77150232e+02 3.77613928e-02 5.49054523e-02 1.26677674e-02
 1.11887271e-02 5.89962783e-03 6.12763457e+01]"
85,367.3448722751363,449.89631118367095,4.849707287698255,3.6756228553814876,0.23700810703143219,0.17962989587540576,1.3194246195846202,1926.4871794871794,8733.0,4.53312126495681,file2,channel2,1,zstack1,27,"[9.30749154e+01 2.29872239e-02 2.37544887e-02 5.07504902e-03
 6.22755901e-03 4.74267296e-03 3.12055268e+01]"
86,348.55430508178017,451.25969002042734,4.720833352584373,3.5097437631361212,0.23070996044338737,0.17152328503955344,1.3450649594904005,2169.4202898550725,9108.0,4.198356603647539,file2,channel2,1,zstack1,28,"[1.79028153e+02 4.59719095e-02 3.95351326e-02 8.33455503e-03
 1.24895651e-02 1.13643228e-02 5.47886603e+01]"
87,315.555826908991,455.0298523269,5.821272304899332,3.434175463553757,0.284489072773197,0.16783021686592747,1.695100429980755,2434.2297297297296,8175.0,3.3583518844409412,file2,channel2,1,zstack1,29,"[1.57566951e+02 4.54483117e-02 6.19316533e-02 1.30678720e-02
 1.31579469e-02 7.18656201e-03 5.54386923e+01]"
88,379.7520254742751,465.68885095300163,5.357822016421199,3.1994574041529433,0.26183997890850197,0.15635940437260668,1.6746033278851178,1801.5074626865671,7668.0,4.256435323651005,file2,channel2,1,zstack1,30,"[1.35212120e+02 2.92345350e-02 4.89645049e-02 1.35309903e-02
 9.90376834e-03 4.76859420e-03 4.10796082e+01]"
89,34.05270827084536,466.8491599299256,4.956619067152462,3.3737731018608854,0.24223294988577893,0.16487831718295715,1.4691619493968104,1558.3859649122808,7089.0,4.548937272031341,file2,channel2,1,zstack1,31,"[1.12597808e+02 2.78947595e-02 3.97095735e-02 1.06141467e-02
 9.22178988e-03 5.14935477e-03 3.43621026e+01]"
90,274.2554081158919,480.1392711483367,5.1961165327635985,3.9046303142591037,0.25393733483026937,0.19082162789237514,1.3307576171265658,1725.642857142857,6756.0,3.9150627095492365,file2,channel2,1,zstack1,32,"[1.57184062e+02 5.57200670e-02 5.73455986e-02 1.03792461e-02
 1.25736722e-02 9.80219164e-03 5.98716775e+01]"
91,214.94803940268966,481.70721378832263,4.783540007268242,2.9932247549682183,0.23377447230838105,0.14628069097987575,1.5981225597337523,1368.1764705882354,6226.0,4.550582570187884,file2,channel2,1,zstack1,33,"[7.88270209e+01 1.88416685e-02 2.93654315e-02 9.98673988e-03
 8.19978339e-03 4.06777488e-03 2.04722775e+01]"
92,230.15097930647235,484.4555364948145,4.4449115416041165,3.570357197601373,0.21722549587064963,0.1744854999756432,1.244948697175253,1355.7818181818182,6066.0,4.474171226263277,file2,channel2,1,zstack1,34,"[9.98103832e+01 3.02079087e-02 3.70660199e-02 9.80459669e-03
 9.84300690e-03 6.44989863e-03 2.92050043e+01]"
93,355.11391376686925,514.302423296809,6.456676286172236,3.2611291237551385,0.31554164684993097,0.15937333833875886,1.9798897992537858,2141.390625,6136.0,2.8654276937445733,file2,channel2,1,zstack1,35,"[1.03867843e+02 5.01616176e-02 5.55195233e-02 1.07051216e-02
 1.47092909e-02 8.70181064e-03 3.93768694e+01]"
94,211.99183994107872,524.4111199014162,6.681838872139744,3.6636719075317434,0.32654547761922864,0.17904584587835046,1.8238092931856917,2475.5180722891564,8110.0,3.276081920299025,file2,channel2,1,zstack1,36,"[9.74156977e+01 2.73795414e-02 4.73835220e-02 8.49195460e-03
 6.13390551e-03 2.96075340e-03 4.14600007e+01]"
95,28.564260765077265,589.9175252422846,6.504084032878888,4.66754399831759,0.31785849189624343,0.22810567770415177,1.3934703208418124,2821.7093023255816,7346.0,2.603386533809706,file2,channel2,1,zstack1,37,"[1.50706335e+02 7.51695085e-02 7.98636346e-02 9.31621905e-03
 1.02844664e-02 8.51774599e-03 9.18167838e+01]"
96,101.422339828288,598.2028851700173,5.964333236174616,3.7477799653531734,0.2914805463818653,0.18315625716459707,1.5914310048382376,2291.9268292682927,8205.0,3.5799572199342333,file2,channel2,1,zstack1,38,"[9.30174547e+01 2.86679909e-02 3.27119892e-02 5.74218514e-03
 6.67411554e-03 4.35583197e-03 3.93040406e+01]"
97,384.49190202724964,144.5068214609468,5.288205995783507,3.47820844441773,0.25843780218079443,0.16998213507921714,1.5203821393369021,1062.6301369863013,4928.0,4.637549631310267,file3,channel2,1,zstack1,0,"[4.78661552e+01 1.67888443e-02 2.41415521e-02 5.75248624e-03
 4.95901217e-03 2.74524358e-03 1.59306593e+01]"
98,476.62887417667457,157.79072970184126,4.877400250017792,3.479482199966109,0.2383614787275127,0.17004438427766008,1.4017603682712614,1366.0144927536232,7420.0,5.4318603787597475,file3,channel2,1,zstack1,1,"[7.94356166e+01 1.74976390e-02 2.44470975e-02 6.32762518e-03
 5.48373616e-03 3.18722496e-03 2.46929829e+01]"
99,398.77313648623135,172.32526303388204,4.6642465460680285,3.839882376506562,0.22794452923284558,0.1876573572981797,1.2146847451904124,1207.3375,10535.0,8.725811962272354,file3,channel2,1,zstack1,2,"[1.10062865e+02 1.81144197e-02 2.10338389e-02 4.68461918e-03
 4.84447513e-03 3.43514259e-03 3.70417328e+01]"
100,426.1602367761473,181.33495735986904,5.911944989894093,3.7452205091252866,0.28892030133096536,0.18303117500198077,1.5785305499341225,1292.4130434782608,4398.0,3.4029368723822984,file3,channel2,1,zstack1,3,"[8.95611562e+01 4.53135607e-02 6.98269454e-02 1.37032794e-02
 1.03886970e-02 5.68235511e-03 3.61643634e+01]"
101,345.6682905766719,202.1274627582693,5.044338704348994,4.077582852117345,0.24651986122456643,0.19927392226239657,1.2370904252085635,1058.4594594594594,3671.0,3.4682480913106764,file3,channel2,1,zstack1,4,"[5.54998986e+01 3.71753729e-02 3.90085344e-02 7.06109297e-03
 7.97221411e-03 6.37782424e-03 2.21608761e+01]"
102,390.999851914074,231.46382088834457,5.278767835071485,4.558698007065551,0.25797655359989785,0.22278630875789743,1.157955150108626,1005.3571428571429,3526.0,3.5072113676731793,file3,channel2,1,zstack1,5,"[4.40435875e+01 2.98804832e-02 3.34455178e-02 5.24980761e-03
 5.03200695e-03 4.13384070e-03 2.15325893e+01]"
103,339.288488346452,238.76544642003066,5.007239592900127,4.123429288392532,0.24470680537285602,0.20151446513047477,1.2143386590854182,1607.9186046511627,8200.0,5.099760632335607,file3,channel2,1,zstack1,6,"[7.92842947e+01 1.90208334e-02 2.31358954e-02 4.45888812e-03
 4.13289325e-03 2.95124482e-03 3.15315315e+01]"
104,427.4397417507245,260.99692710155784,4.3497586391116085,3.8613970732993996,0.2125753163937354,0.18870879344839028,1.1264727653079523,1770.3037974683543,13691.0,7.7337008594677314,file3,channel2,1,zstack1,7,"[1.30439458e+02 1.72937326e-02 1.77860904e-02 4.01974318e-03
 4.77685382e-03 3.79751486e-03 4.10610666e+01]"
105,380.4274953322167,272.19449369813196,5.4986666035732465,3.360168244519693,0.2687231384491211,0.16421343963600749,1.6364259773424628,1054.1774193548388,5122.0,4.858764668982083,file3,channel2,1,zstack1,8,"[6.43339577e+01 2.05223498e-02 3.35073799e-02 8.34125307e-03
 6.15713013e-03 3.08141687e-03 2.11561185e+01]"
106,415.7011305407267,277.79105344708057,4.777312018489673,3.5465852969303095,0.23347010675733718,0.17332375291662389,1.3470173754525514,1059.7368421052631,5132.0,4.842711696051651,file3,channel2,1,zstack1,9,"[6.30592362e+01 2.34547855e-02 2.77516681e-02 6.73808353e-03
 7.20247394e-03 4.76410669e-03 1.98608660e+01]"
107,347.82822074961143,310.7071400921034,4.86535257207028,4.176290081830637,0.23777270147250038,0.2040978038446946,1.1649939244492324,893.3636363636364,4143.0,4.637529256131067,file3,channel2,1,zstack1,10,"[4.61947534e+01 2.46610019e-02 2.59866392e-02 4.76347660e-03
 5.24711863e-03 4.26329179e-03 1.82362916e+01]"
108,256.3919934173901,335.50590192631785,4.731016935881684,3.984993249462207,0.2312076382735968,0.19474901278760187,1.1872082685510585,1303.860759493671,5845.0,4.482840638803942,file3,channel2,1,zstack1,11,"[5.69327095e+01 2.06785417e-02 2.07536092e-02 4.03011255e-03
 4.84347619e-03 3.99852409e-03 2.03189136e+01]"
109,472.0396335877091,342.2984879052216,5.9113868619858225,3.540676186294155,0.2888930252849747,0.17303497113186198,1.6695643857149696,1429.5897435897436,7069.0,4.944775262761416,file3,channel2,1,zstack1,12,"[8.65168241e+01 2.40091744e-02 3.37883385e-02 6.97788364e-03
 6.44232736e-03 3.46179080e-03 3.29801495e+01]"
110,377.13776473564405,403.0164809477927,4.694743347007341,4.046086310183627,0.22943492620576708,0.19773466734680978,1.160317152699166,1265.0,6663.0,5.267193675889328,file3,channel2,1,zstack1,13,"[8.24974417e+01 2.51290966e-02 2.79312364e-02 5.68504312e-03
 5.99298131e-03 4.55363622e-03 3.00023458e+01]"
111,372.152725479468,416.9689113135255,4.505364114563778,4.057010686085454,0.22017984940837604,0.19826854815639175,1.1105132480957138,686.1318681318681,4916.0,7.164803485057177,file3,channel2,1,zstack1,14,"[5.10877842e+01 2.10687241e-02 2.06292749e-02 4.10454095e-03
 4.99064218e-03 4.28997053e-03 1.78012536e+01]"
112,384.7867368029577,422.00235861928945,5.677704852226663,3.6808053443271933,0.27747284515971077,0.17988316722187417,1.54251700948464,1331.32,6615.0,4.968752816753297,file3,channel2,1,zstack1,15,"[8.01219255e+01 2.13949984e-02 3.30435757e-02 6.94310407e-03
 5.18279911e-03 2.84288199e-03 3.05317841e+01]"
113,231.98001746735156,438.92005146485496,5.366979456792848,4.232336805043971,0.26228750851781324,0.20683684085993917,1.268088931485,1189.7307692307693,5532.0,4.6497914848220345,file3,channel2,1,zstack1,16,"[7.03141296e+01 2.90157235e-02 3.06339213e-02 5.00980749e-03
 5.49278212e-03 4.45817808e-03 3.19564182e+01]"
114,470.08350947904245,447.55711166095534,4.924873102904485,4.1815370812664145,0.2406815055519351,0.20435422785754648,1.1777662154350534,1311.1666666666667,5010.0,3.821024532858777,file3,channel2,1,zstack1,17,"[5.89464709e+01 2.60646462e-02 3.03860290e-02 5.73604755e-03
 5.59602730e-03 4.16071948e-03 2.33196044e+01]"
115,263.56150564736635,465.478516750298,4.233095701427453,3.889174423234083,0.20687392858185966,0.19006628921789137,1.0884304072706974,1108.5945945945946,7935.0,7.157711248720074,file3,channel2,1,zstack1,18,"[8.48370979e+01 1.82047444e-02 1.97984886e-02 4.70099432e-03
 5.25021893e-03 3.95589721e-03 2.59995461e+01]"
116,153.23533473672887,470.47293154978456,4.04418747410212,3.805753617392047,0.19764187008739942,0.18598946434852046,1.062650891434602,776.12,4803.0,6.188476008864608,file3,channel2,1,zstack1,19,"[5.82827068e+01 2.10082521e-02 2.20738122e-02 5.61383058e-03
 6.59528402e-03 5.07007810e-03 1.66709016e+01]"
